Title,Company,Location,Date Posted,Technologies,Experience,Contract Type,Job Type,Seniority,Description,URL
BI Consultant/Engineer,Plexus,N/A,24/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Join Plexus Tech. We are looking for a BI Consultant/Engineer.
 
Requirements:
  - Senior engineering degree
 - Degree in engineering
 - University diploma in computer science
 - Technical engineering in computer science
 - Bachelor´s degree in physical sciences
 
With our hybrid model, Flexology, you can work from wherever your talent flows best: from any of the 24 work centers we have in Spain, from your home, or combining both modalities. Plexus Tech´s work ecosystem allows for a collaborative environment to be maintained in the company.
  -   - Work with leading professionals.
 -  Access to ongoing training.
 - Professional development.
 - Flexible remuneration in health insurance, restaurant vouchers, childcare, transportation.",https://www.tecnoempleo.com/bi-consultant-engineer-plexus/bi-data/rf-a1e71b2cc245b3135345
Consultor PL/SQL (I&D),Capgemini,N/A,21/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						¡Hola! Somos CAPGEMINI  
Tenemos la gran suerte de trabajar en un sector que lidera la evolución hacia un futuro sostenible e inclusivo. La TECNOLOGÍA.  El catalizador de tantas soluciones que necesitamos ahora más que nunca.  
Somos 350.000 PERSONAS en todo el mundo unidas por una misma pasión.  
No importa dónde estemos, podemos estar en casa, en la oficina, a mil quilómetros de distancia unxs de otrxs, pero somos conscientes de que NUESTRO TRABAJO CUENTA. 
No importa en qué momento vital estemos, somos DIVERSOS en edad, género, ascendencia, familia... ¡nos hemos certificado en Diversidad y como empresa ÉTICA más de 9 años seguidos!  
No importa si tu fase es de crecimiento, APRENDIENDO y FORMÁNDOTE a todas horas o si necesitas consolidarte y aprecias la FLEXIBILIDAD, la CONCILIACION y los BENEFICIOS fiscales y sociales para compaginar tu vida personal y profesional. Lo que importa es que puedes sentir que estás DONDE DEBES ESTAR para conseguir el futuro que deseas. 
En cuanto al equipo, vas a poder trabajar con equipos diversos, para cada proyecto se constituye un equipo diferente, de distintas ciudades, por lo que tendrás relación con personas que están más allá de tu centro de trabajo o de tu lugar de residencia. Piensa que también colaboramos con otras sedes de Capgemini a nivel mundial...  así que tu red de colegas no tendrá límite!! 
Nuestro objetivo es poder brindar a nuestros clientes herramientas que le ayuden a tener éxito y conseguir sus propios objetivos. ¿Cómo? A través de nuestra excelencia en conocimiento y metodología, nuestra expertise y nuestro estilo de relación colaborativa con los clientes. 
Actualmente, nos gustaría incorporar a un/a profesional con experiencia en desarrollo en PL/SQL y conocimiento avanzado del inglés.
¿Qué requisitos debes cumplir? 
- Grado en Informática, Matemática, Ingeniería o similar. 
- Perfil técnico / consultor con experiencia en DataWareHouse. 
- Conocimiento sobre cadenas de carga principalmente PL SQL de entre 1 a 3 años de experiencia. 
- Capacidad para trabajar en equipo de manera efectiva. 
- Proactividad a la hora de construir soluciones y aplicar nuevas funcionalidades relacionadas con la tecnología en uso. 
Nivel de inglés: B2-C1  
Valoraremos los siguientes conocimientos: 
- Conocimiento sobre herramientas de visualización de datos (PowerBI o similares). 
 
Valoraremos todas las candidaturas. En Capgemini contamos con una amplísima oferta formativa, presencial, online de Certificaciones, etc. Aunque no tengas el 100% de los conocimientos valorados ¡nos encantará conocerte! 
La colaboración es clave en el desarrollo de nuevas ideas, de nuevas soluciones, del crecimiento profesional y personal y por eso para nosotrxs es vital el equipo y el buen clima. Trabajamos y potenciamos nuestras COMUNIDADES dentro de la compañía. 
Tenemos un CATALOGO DE MEDIDAS de desarrollo y conciliación muy completo (ayudas familiares, seguros y tickets, días festivos adicionales de tiempo para ti y lxs tuyxs, etc...) ¿Nos vemos y te lo contamos?  
Hoy has conocido algo más sobre nosotrxs y nuestro proyecto en crecimiento. Mañana saldrán otros proyectos porque así trabajamos, generando soluciones a medida que se nos necesita ¿Te unes al equipo hoy?",https://www.tecnoempleo.com/consultor-pl-sql-i-d-hibrido/sql-data-excel-pl-sql/rf-796a1828327703e15d4f
Data Scientist,CMV Consultores,N/A,21/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						En CMV Consultores buscamos 1 Data Scientist, para proyecto de importante empresa cliente, ubicado en Madrid(híbrido).
Se requiere experiencia en el uso de LLM y en la generación de métricas clave para la IA generativa. Se requiere estar familiarizado con AWS y Azure, tener conocimientos en evaluación de rendimiento de modelos, y demostrar habilidades analíticas para generar KPI relevantes para soluciones de IA.
Requisitos:
- Experiencia: experiencia como Data Scientist o role similar con otros clientes
- Conocimientos en LLM: Experiencia en el ajuste fino y la evaluación de modelos LLM como GPT, BERT, Anthropic o similares. Conocimientos de Langchain.
- IA Generativa: Habilidades en la implementación de modelos de IA generativa y evaluación de métricas específicas como tasa de generación correcta, coherencia y diversidad.
-AWS y Azure: Familiaridad con servicios en la nube, incluyendo AWS SageMaker, Azure Machine Learning, y soluciones de almacenamiento de datos (S3).
- Métricas y KPI: Experiencia en la generación e interpretación de métricas de rendimiento de modelos, incluyendo precisión, F1 score, recall, y métricas personalizadas para IA generativa.
- Lenguajes de programación: Dominio de Python y librerías como TensorFlow, PyTorch, Hugging Face.
- Herramientas de visualización: Conocimiento de herramientas de visualización de datos (Matplotlib, Plotly, Power BI, Athena).
- soft skills, proactividad, buena capacidad de comunicación y de presentación de resultados
deseable, interés por el estado del arte en IA generativa y asistentes conversacionales
Responsabilidades:
- Ajuste fino y optimización de modelos LLM para tareas específicas.
- Generar e implementar métricas clave para evaluar el rendimiento de los modelos de IA generativa.
- Colaborar con equipos de DevOps para integrar soluciones basadas en AWS y Azure.
- Monitorear, analizar y optimizar el rendimiento de los modelos a través de KPI.
- Contribuir a la creación de soluciones escalables en la nube para el procesamiento de datos masivos.",https://www.tecnoempleo.com/data-scientist-cmv-consultores/python-aws-azure-data-scala-power-bi-ia-mac/rf-9c8c1761f27b63342449
Data Scientist,Michael Page,N/A,21/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Perfil buscado (Hombre/Mujer)
 
El/la candidato/a seleccionado deberá cumplir las siguientes responsabilidades:
 
*Descubrir insights a partir de una gran cantidad de datos (Estructurados y no estructurados) para satisfacer las necesidades y objetivos del negocio, emplear sofisticados programas de análisis, machine learning y métodos estadísticos para preparar datos para su uso en modelos predictivos y prescriptivos, ayudar a impulsar la toma de decisiones y presentar la información utilizando técnicas avanzadas de visualización de datos.
 
*Entendimiento de contexto funcional de los proyectos
 
*Desarrollar modelos matemáticos y estadísticos (forecast basados en datos históricos y actuales)
 
*Preparación de los datos (Data Wrangling) y definición de los modelos base
 
*Crear documentación de código y datos de entrenamiento del algoritmo
 
*Realizar análisis exploratorio de datos
 
*Desarrollar soluciones con técnicas de analítica avanzada (aplicación de modelos de ML para analítica predictiva)
 
• Empresa líder en Medioambiente y Sostenibilidad
• Científico de Datos
 
El/la candidato/a seleccionado deberá cumplir los siguientes requisitos:
 
• Experiencia en una posición similar de al menos 2 años.
• Experiencia utilizando data science, técnicas estadísticas y machine learning para construir soluciones predictivas y prescriptivas
• Manipular datos de gran volumen y alta dimensionalidad para resaltar patrones, relaciones, anomalías y tendencias
• Obtener conocimientos significativos de grandes conjuntos de datos, definir métricas clave para el seguimiento del rendimiento y desarrollar soluciones prácticas para abordar los problemas empresariales.
• Experiencia en herramientas de visualización
• Buenas habilidades de comunicación y presentación, con la capacidad de adaptar el estilo de comunicación según interlocutor 
 
Nuestro cliente es una organización de tamaño medio en el sector de servicios empresariales. Con un enfoque en la sostenibilidad y el cuidado del medio ambiente, la empresa tiene una fuerte presencia en Madrid y está comprometida con la innovación en su campo.
 
• Un entorno de trabajo colaborativo y de apoyo.
• Oportunidades para el desarrollo profesional y el aprendizaje continuo.
• Oportunidad de trabajar en proyectos desafiantes y significativos en el sector de sostenibilidad y medioambiente.
• La oportunidad de contribuir a la sostenibilidad y cuidado del medio ambiente en Madrid.
• Modelo Híbrido-Cliente final-2 días casa / 3 oficina",https://www.tecnoempleo.com/data-scientist-hibrido/data/rf-1f30101d02e233c55f4b
Data Product Manager,Ebury,N/A,21/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Ebury is a hyper-growth FinTech firm, named in 2021 as one of the top 15 European Fintechs to work for by AltFi. We offer a range of products including FX risk management, trade finance, currency accounts, international payments and API integration.
Data Product Manager
Malaga - Office based (4 days in office; 1 wfh)
Responsibilities:
You will be responsible for:
- Collaborate on the product strategy for Data, focusing on Domains, streams and enablers where the data team is contributing.
- Manage the end-to-end delivery of new initiatives completing the business context, scope and requirements.
- Define, track, and monitor initiative and epics that must be following the KPI´s or objectives defined in the data team. Making data-driven decisions and actions based on the results.
- Participate in all the agile ceremonies
- Collaborate across Data and additionally with Technology, and other stakeholders to define requirements, processes, epics, and user stories.
Expectations:
You will have:
- A strong data focus.
- Excellent communication skills (verbal and written), enabling clear communication of product needs and requirements to leadership, business, and technical stakeholders.
- Strong organisational and project management capabilities.
Must Haves:
Ideal candidates must be able to evidence:
- A minimum of 1-2+ years of experience in product and execution, either in corporate or startups.
-  Experience in product owner role, or experience in a high-growth fintech, or FX firm.
- Successful delivery of solutions in a fast-paced, agile organisation.
- Hands-on experience using Jira.
- Strong analytical abilities, capable of breaking down complex problems into manageable parts.
- A history of grit, determination, and resourcefulness, coupled with a strong desire for professional development.
- Domain knowledge or a keen interest in Data, FX, Payments and Finance
About Us
Ebury is a FinTech success story, positioned among the fastest-growing international companies in its sector.
Founded in 2009, we are headquartered in London and have more than 1700 staff with a presence in more than 25 countries worldwide. Cultural diversity is part of what makes Ebury a special place to be. From Sao Paulo to Dubai, Bucharest to Toronto, we enjoy sharing team experiences and celebrating success across the Ebury family.
Hard work pays off: in 2019, Ebury received a £350 million investment from Banco Santander and has won internationally recognised awards including Financial Times: 1000 Europe´s Fastest-Growing Companies.
None of this would have been possible without our proudest achievement: our great people. Enthusiastic, innovative and collaborative teams, always ready to disrupt and revolutionise the fast-paced FinTech sector. 
We believe in inclusion. We stand against discrimination in all forms and have no tolerance for the intolerance of differences that makes us a modern and successful organisation. At Ebury, you can be whoever you want to be and still feel a sense of belonging no matter your story because we want you and your uniqueness to help write our future.
Please submit your application on the careers website directly, uploading your CV / resume in English.",https://www.tecnoempleo.com/data-product-manager-ebury/data-jira/rf-58f913b7a252a32d9c42
Teach Lead Data Integration,Aegon N.V.,Madrid,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Somos una de las aseguradoras más importantes del mundo, formada por personas positivas, dinámicas y comprometidas que hacen que las cosas ocurran. Creemos que nuestra diversidad aporta valor a los equipos, a nuestra cultura y a los clientes. Sabemos que las mejores ideas y soluciones surgen en entornos inclusivos donde todos nos sentimos vistos, escuchados y valorados para que podamos desarrollar nuestro máximo talento.
Qué te ofrecemos:
Hemos sido reconocidos como uno de los mejores lugares para trabajar en España por la lista Forbes y el ranking de Actualidad Económica, y es que contamos con la mejor propuesta de valor para todos los que formamos parte de Aegon: 
-  Apostamos por la flexibilidad a través de nuestro modelo de trabajo híbrido: contamos con la posibilidad de teletrabajar al menos tres días por semana y también de compartir tiempo en unas oficinas adaptadas a la metodología ágil.
-  Te ayudamos a conciliar y desconectar, con flexibilidad horaria durante todo el año y jornada intensiva en el verano.
-  Las mejores acciones para tu bienestar físico y mental (seguro de salud gratuito, fisioterapia en la oficina, iniciativas de vida saludable, etc.
) y un gran abanico de beneficios y ventajas sociales (la empresa hace una alta aportación a tu plan de pensiones, seguro de ahorro para la jubilación, retribución flexible, ayudas a la formación, regalo de Navidad, etc.).
-  Oportunidades de desarrollo a todos los niveles mediante proyectos transversales e internacionales. Contamos con acciones de reconocimiento, compensación variable para todos y feedback continuo. Nuestro modelo de gestión está basado en tener conversaciones de calidad de manera recurrente, donde tendrás un papel protagonista.
-  Cultura: el 87% de empleados estamos orgullosos de trabajar en Aegon. Somos una empresa internacional, cercana y empática.
La oportunidad laboral de tu vida
´Te gustaría ayudar a las personas a vivir su mejor vida?, es a lo que nos dedicamos en nuestro día a día. Lo logramos gracias a que somos una empresa de personas que cuidan de personas, con curiosidad, conectados con la realidad que nos rodea y centrados en dejar un mundo mejor de como lo hemos encontrado. Siempre aprendemos de nuestros clientes y de las demás personas. iEsperamos que te apasione tanto como a nosotros!
Sobre la posición :
- Análisis, diseño y soporte técnico a los proyectos asegurando la calidad de los desarrollos y el cumplimiento de la metodología y estándares de buenas prácticas definidos desde Arquitectura.
- Owners del conocimiento tecnológico supervisando desde etapas iniciales del proyecto las soluciones tecnológicas.
- Mitigar los riesgos de soluciones mal implementadas por los equipos de desarrollo desde el análisis.
- Colaborar con las diferentes áreas de IT sirviendo como capa de referencia.
- Identificar, entender y gestionar los procesos interrelacionados con el sistema de información. 
- Desarrollo de las plataformas de Datos, BI y Analytics de AEGON
- Colaboración en el desarrollo de la plataforma informacional de AEGON.
- Participación en Proyectos de Migración de Datos del DWH de Oracle a la nueva plataforma Informacional de AEGON, Solvencia, Reporting DGS, DataQuality, Migración de SAS
- Conocimiento de las diferentes fuentes de datos de la compañía
- Participar en la identificación y/o diseño de las estructuras de datos necesarias en la plataforma de Datos DataLake/DWH, para cubrir las necesidades BI y analíticas de las diferentes áreas.
- Garantizar que el diseño y desarrollo en las herramientas BI se realiza conforme a las especificaciones técnicas establecidas, metodología y buenas prácticas.
- Conocer y aplicar la metodología de Aegon en el ciclo de vida del software, buenas prácticas del desarrollo, generación de pruebas unitarias y recomendaciones de seguridad.
- Actualizar la documentación del sistema y del usuario.
- Conocer, comprender y manejar los estándares corporativos (método, herramientas y procesos).
- Brindar asesoramiento y formación a técnicos menos experimentados según sea necesario.
- Soporte a las capas de gestión tanto en las estimaciones como en los planes de proyecto asegurando la factibilidad de los mismos.
Sobre ti:
- Ingeniero/a Informático, Licenciado/a en Matemáticas o Equivalente.
- Conocimiento y experiencia en lenguajes tipo Phyton, Spark, PySpark o SparkSQL y servicios y arquitectura de AWS y Azure.
- Microsoft PowerBI (Conocimiento DataFabric)
- Experiencia de al menos 1 año en procesamiento de eventos
- Experiencia de al menos 5 años en proyectos de Datos (Ingeniero de datos, Business Intelligence, Analytics)",https://www.tecnoempleo.com/teach-lead-data-integration-aegon-nv/phyton-spark-pyspark-data-bi/rf-b0881f3fb229a380b84e
Data Scientist / AI,Page Personnel,N/A,21/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Perfil buscado (Hombre/Mujer)
 
• Implementación de modelos y algoritmos para extraer información útil de los datos.
• Proporcionar informes detallados y presentaciones a los equipos de gestión.
• Colaborar en la construcción de sistemas de inteligencia artificial.
• Mantenerse actualizado con las últimas tecnologías y técnicas en ciencia de datos.
• Asegurar la calidad y la integridad de los datos.
• Colaborar en la creación de políticas de gestión de datos.
 
• Proyecto interesante en fase inicial.
• Ultimas tecnologías
 
El/la candidato/a seleccionado/a deberá cumplir los siguientes requisitos:
 
• Licenciatura o Máster en Ciencia de Datos, Estadística, Informática o campo relacionado.
• Experiencia demostrable en ciencia de datos o roles enfocados a Inteligencia Artificial.
• Sólido conocimiento de técnicas de aprendizaje automático y estadísticas.
• Excelentes habilidades de comunicación y presentación.
 
Nuestro cliente es una organización de tamaño medio en el sector de Tecnología y Telecomunicaciones.
 
• Salario según experiencia, valorando 35.000€ - 42.000€.
• Un entorno de trabajo innovador y colaborativo.
• Teletrabajo lunes y viernes. Presencialidad el resto de semana.",https://www.tecnoempleo.com/data-scientist-ai-page-personnel/ai-data-science/rf-187d168a52023395444f
PySpark Developer,Axiom Software Solutions,Polonia,Polonia,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						PySpark Developer
Description 
We are looking for a skilled Data Engineer with expertise in Python, PySpark, and Cloudera to join our team. The ideal candidate will be responsible for developing and optimizing big data pipelines while ensuring efficiency and scalability. Experience with Databricks is a plus. Additionally, familiarity with Git, GitHub, Jira, and Confluence is highly valued for effective collaboration and version control. 
 
Key Responsibilities 
-         Design, develop, and maintain ETL pipelines using Python and PySpark. 
-         Work with Cloudera Hadoop ecosystem to manage and process large-scale datasets. 
-         Ensure data integrity, performance, and reliability across distributed systems. 
-         Collaborate with data scientists, analysts, and business stakeholders to deliver data-driven solutions. 
-         Implement best practices for data governance, security, and performance tuning. 
-         Use Git and GitHub for version control and efficient code collaboration. 
-         Track and manage tasks using Jira, and document processes in Confluence. 
-         (Optional) Work with Databricks for cloud-based big data processing. 
 
Required Skills & Experience 
-         Strong programming skills in Python. 
-         Hands-on experience with PySpark for distributed data processing. 
-         Expertise in Cloudera Hadoop ecosystem (HDFS, Hive, Impala). 
-         Experience with SQL and working with large datasets. 
-         Knowledge of Git and GitHub for source code management. 
-         Experience with Jira for task tracking and Confluence for documentation. 
-         Strong problem-solving and analytical skills. 
 
Preferred Qualifications 
-         Basic knowledge of Databricks for cloud-based big data solutions. 
-         Experience with workflow orchestration tools (e.g., Airflow, Oozie). 
-         Understanding of cloud platforms (AWS, Azure, or GCP). 
-         Exposure to Kafka or other real-time streaming technologies.",https://www.tecnoempleo.com/pyspark-developer-axiom-software-solutions/python-pyspark-sql-aws-azure-gi/rf-87d013a6a2a643f6ea40
Murex Datamart-BAU Support,Axiom Software Solutions,N/A,21/03/2025,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Position: Murex Datamart-BAU Support
Location: Malaga, Spain (Hybrid 2 days onsite a week)
Duration: Long Term B2B Contract
Job Description:
Murex version 3.1
•        Generic knowledge of financial products. 
•        Experience 3 years.
•        Murex Application
-         Knwoledge Murex platform: Distribution of primary and secondary services
-         Murex Architecture (MiddleWare Layer, Business Layer, Client Layer, DataBase Layer)
•        GOM (Global Operating Model): Organization, permissions, users, FOD, Groups, Trade Classification, MarketDataSets, Processing Data...)
•        Specific Murex Módules:
-         Murex DataMart
•        DataBases
-         Oracle 
•        Programming languages
-         Unix Shells Script (KornShell, Bash...)
-         Java
-         SQL, PLSQL.
-         XML
•        DevOps
-         Jira, Jenkins, Git, Confluence, PipeLine.
•        Cloud
-         AWS
•        Others
-         ServiceNow
-         Monitoring platforms: DEVO, Dynatrace
•        Planification and processes automation platform: ControlM",https://www.tecnoempleo.com/murex-datamart-bau-support-axiom-software-solution/murex-java-sql-aws-orac/rf-d9fd12a3b269d3b54c43
AI Engineer,Axiom Software Solutions,Barcelona,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Position: AI Engineer
Location: Barcelona, Spain 
Duration: Long Term B2B Contract
Job Description:
We are seeking a highly skilled AI Platform Engineer with hands-on experience to design, develop, and maintain robust AI infrastructure. The ideal candidate will play a critical role in enhancing our AI capabilities by leveraging modern cloud technologies and practices.
Key Responsibilities:
•	Design and implement scalable AI platform solutions to support machine learning workflows.
•	Experience building and delivering software using the Python programming language, exceptional ability in other programming languages will be considered.
•	Demonstratable experience deploying the underlying infrastructure and tooling for running Machine Learning or Data Science at Scale using Infrastructure of Code
•	Experience using DevOps to enable automation strategies
•	Experience or awareness of MLOps practices and building pipelines to accelerate and automate machine learning will be looked upon favorably
•	Manage and optimize the deployment of applications on Amazon EKS (Elastic Kubernetes Service).
•	Implement Infrastructure as Code using tools like Terraform or AWS CloudFormation.
•	Provision and scale AI platforms such as Domino Data Labs, Databricks, or similar systems.
•	Collaborate with cross-functional teams to integrate AI solutions into the AWS cloud infrastructure.
•	Drive automation and Develop DevOps pipelines using GitHub and GitHub Actions.
•	Ensure high availability and reliability of AI platform services.
•	Monitor and troubleshoot system performance, providing quick resolutions.
•	Stay updated with the latest industry trends and advancements in AI and cloud technologies.
•	Experience working with GxP compliant life science systems will be looked upon favorably
Qualifications:
•	Proven hands-on experience with Amazon EKS and AWS cloud services.
•	Strong expertise in Infrastructure as Code with Terraform and AWS CloudFormation.
•	Strong expertise with Python programming.
•	Experience in provisioning and scaling AI platforms like Domino Data Labs, Databricks, or similar systems.
•	Solid understanding of DevOps principles and experience with CI/CD tools like GitHub Actions.
•	Familiarity with version control using Git and GitHub.
•	Excellent problem-solving skills and the ability to work independently and in a team.
•	Strong communication and collaboration skills.",https://www.tecnoempleo.com/ai-engineer-axiom-software-solutions/python-aws-git-kubernetes-data-ci-cd-/rf-3c1f1d56a257d352b940
IT Sales Professionals,Accenture,Madrid,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						At Accenture Spain, we pride ourselves on working glocally-supporting our clients locally while maintaining a global mindset for work and capacity development. We collaborate with an ecosystem of first-rate partners, offering global capabilities for incident response and management. We are committed to evolving these capabilities and enhancing our human team.
 
We are seeking a dynamic and experienced Senior Executive to join our team and drive the evolution of our managed Sales services in Spain. This role requires a person with exceptional communication, management, sales, and team skills who can integrate seamlessly into our senior executive team and tackle challenges head-on.
 
Key Responsibilities:
- Sales Support: Assist in specific sales opportunities, working as part of a dedicated sales team.
- Learning and Leveraging: Immerse yourself in a sales team to learn and leverage Accenture´s best practices, tools, processes, and reporting to support MMS management and New Business Meeting preparation.
- Bid Management: Support activities related to bid management in deals, including managing the win strategy, negotiation strategy, close plan activities, and internal approvals.
- Deal Shaping and Negotiations: Lead key activities such as deal shaping and commercial negotiations, and build relationships with client-side deal members.
- Technology Expertise: Bring experience in technologies such as Data, AI, Oracle, or Salesforce to the table.
 
Complexity:
- Requires analysis and solving of moderately complex problems.
- Create new solutions by leveraging and adapting existing methods and procedures.
- Understand the strategic direction set by senior management as it relates to team goals.
- Primary upward interaction is with direct supervisor, with potential interactions with peers and management levels at clients and within Accenture.
 
Authority:
- Influence and complete assignments independently, with the ability to make decisions.
- Requires guidance when determining methods and procedures for new assignments.
 
Impact:
- Decisions often impact the team in which they reside, with a range of expected impacts within the team or area of responsibility.
 
Scope:
- Manage small teams and/or work efforts if in an individual contributor role at a client or within Accenture.
 
Qualifications:
- Proven experience in sales, management, and team leadership.
- Strong communication and interpersonal skills.
- Experience with technologies such as Data, AI, Oracle, or Salesforce.
- Ability to create and implement strategic solutions.
- Comfortable working in a fast-paced, dynamic environment.
- Must be fluent in both English and Spanish
- Visa required.
 
Why Join Us?
- Be part of a global company with a local focus.
- Work with an ecosystem of top-tier partners.
- Opportunity to evolve and grow within a supportive and innovative team.
- Competitive salary and benefits package.
 
If you are a driven and experienced executive looking to make a significant impact in the managed Sales services sector, we would love to hear from you. Apply now to join our team at Accenture Spain and help us shape the future of sales management.
 
About Accenture
 
Accenture is a leading global professional services company that helps the world´s leading businesses, governments and other organizations build their digital core, optimize their operations, accelerate revenue growth and enhance citizen services-creating tangible value at speed and scale. We are a talent- and innovation-led company with 750,000 people serving clients in more than 120 countries. Technology is at the core of change today, and we are one of the world´s leaders in helping drive that change, with strong ecosystem relationships. We combine our strength in technology and leadership in cloud, data and AI with unmatched industry experience, functional expertise and global delivery capability. We are uniquely able to deliver tangible outcomes because of our broad range of services, solutions and assets across Strategy & Consulting, Technology, Operations, Industry X and Song. These capabilities, together with our culture of shared success and commitment to creating 360° value, enable us to help our clients reinvent and build trusted, lasting relationships. We measure our success by the 360° value we create for our clients, each other, our shareholders, partners and communities. 
 
Igualdad de Oportunidades en el Empleo 
 
Todas las decisiones de empleo se tomarán sin importar la edad, raza, credo, color, religión, sexo, origen nacional, ascendencia, grado de discapacidad, estado de veterano, orientación sexual, identidad o expresión de género, información genética, estado civil, estado de ciudadanía o cualquier otro motivo o circunstancias protegidas por las leyes federales, estatales o locales.",https://www.tecnoempleo.com/it-sales-professionals-madrid/data-salesforce/rf-b2231de9820003a6614d
Data Product Manager,Ebury,Madrid,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Ebury is a hyper-growth FinTech firm, named in 2021 as one of the top 15 European Fintechs to work for by AltFi. We offer a range of products including FX risk management, trade finance, currency accounts, international payments and API integration.
 
Data Product Manager
 
Madrid - Office based (4 days in office; 1 wfh)
 
Responsibilities:
 
You will be responsible for:
- Collaborate on the product strategy for Data, focusing on Domains, streams and enablers where the data team is contributing.
- Manage the end-to-end delivery of new initiatives completing the business context, scope and requirements.
- Define, track, and monitor initiative and epics that must be following the KPI´s or objectives defined in the data team. Making data-driven decisions and actions based on the results.
- Participate in all the agile ceremonies
- Collaborate across Data and additionally with Technology, and other stakeholders to define requirements, processes, epics, and user stories.
 
Expectations:
 
You will have:
- A strong data focus.
- Excellent communication skills (verbal and written), enabling clear communication of product needs and requirements to leadership, business, and technical stakeholders.
- Strong organisational and project management capabilities.
 
Must Haves:
 
Ideal candidates must be able to evidence:
- A minimum of 1-2+ years of experience in product and execution, either in corporate or startups.
-  Experience in product owner role, or experience in a high-growth fintech, or FX firm.
- Successful delivery of solutions in a fast-paced, agile organisation.
- Hands-on experience using Jira.
- Strong analytical abilities, capable of breaking down complex problems into manageable parts.
- A history of grit, determination, and resourcefulness, coupled with a strong desire for professional development.
- Domain knowledge or a keen interest in Data, FX, Payments and Finance
 
About Us
 
Ebury is a FinTech success story, positioned among the fastest-growing international companies in its sector.
 
Founded in 2009, we are headquartered in London and have more than 1700 staff with a presence in more than 25 countries worldwide. Cultural diversity is part of what makes Ebury a special place to be. From Sao Paulo to Dubai, Bucharest to Toronto, we enjoy sharing team experiences and celebrating success across the Ebury family.
 
Hard work pays off: in 2019, Ebury received a £350 million investment from Banco Santander and has won internationally recognised awards including Financial Times: 1000 Europe´s Fastest-Growing Companies.
 
None of this would have been possible without our proudest achievement: our great people. Enthusiastic, innovative and collaborative teams, always ready to disrupt and revolutionise the fast-paced FinTech sector. 
 
We believe in inclusion. We stand against discrimination in all forms and have no tolerance for the intolerance of differences that makes us a modern and successful organisation. At Ebury, you can be whoever you want to be and still feel a sense of belonging no matter your story because we want you and your uniqueness to help write our future.",https://www.tecnoempleo.com/data-product-manager-madrid/data-fx-jira/rf-b31d19cd2260d3f2e94f
